,customer_email,current_year,last_year
14841,ecxpypbjln@gmail.com,93.41,235.57
14842,rigvskbavd@gmail.com,184.19,107.97
14843,qnnuiruiyc@gmail.com,85.7,183.44
14844,uhkmbdspqs@gmail.com,83.38,29.0
14845,jneqyspiuj@gmail.com,9.65,132.73
14846, xrwwwxcgjw@gmail.com,157.48,90.58
14847,ucwydasffh@gmail.com,179.83,127.52
14848, trfutfizyn@gmail.com,227.4,231.32
14849,usajoqgele@gmail.com,131.23,60.31
14850, zgzkymzzlu@gmail.com,209.89,103.45
14851,qeaailqktq@gmail.com,233.57,56.15
14852,atwwsmxzwz@gmail.com,29.2,243.99
14853, mdevobvlyg@gmail.com,62.52,185.01
14854,lrxxrvjwqb@gmail.com,29.66,71.16
14855, sejigljnsi@gmail.com,143.77,81.43
14856, dotldhjogs@gmail.com,117.37,168.46
14857,jjdvghtbmi@gmail.com,104.39,110.51
14858,jrtkjvevbl@gmail.com,148.84,191.29
14859, xymebsuwjs@gmail.com,165.58,11.11
14860,kwikclyons@gmail.com,80.73,59.69
14861,ighfyxwxyw@gmail.com,163.36,41.91
14862,nzbznkqjhk@gmail.com,238.94,187.66
14863, yeufgdmkmc@gmail.com,245.68,116.77
14864,ljvuqufksr@gmail.com,38.79,19.37
14865, mnwpifgjiv@gmail.com,112.7,158.85
14866, nlmekmraja@gmail.com,223.52,87.5
14867,vrigguxlwz@gmail.com,111.01,89.95
14868, lsjdydmfrz@gmail.com,184.45,24.13
14869,sqloigcknq@gmail.com,41.19,172.73
14870, romjqfvcqc@gmail.com,13.17,201.18
14871, sjorojsixl@gmail.com,75.21,20.22
14872, cpgrlrjeha@gmail.com,223.0,206.85
14873,hvvjqjgcdn@gmail.com,221.96,75.29
14874, moepkmxwua@gmail.com,179.35,205.91
14875,ytciqrggbp@gmail.com,56.68,130.87
14876, qdhujdcbck@gmail.com,173.85,36.16
14877,otnnrujjci@gmail.com,65.44,194.0
14878,zoryivsksm@gmail.com,108.15,227.52
14879,jouxwoppmn@gmail.com,32.82,10.06
14880,smlyinmato@gmail.com,134.55,147.53
14881,izvqgukohb@gmail.com,152.69,191.49
14882,jkzhdkphkk@gmail.com,212.23,141.65
14883,dtynjzcgtg@gmail.com,113.43,244.71
14884, omqyxarjiz@gmail.com,238.95,160.06
14885,zwbcvsofnw@gmail.com,33.97,159.77
14886,huhsldccrx@gmail.com,46.85,13.19
14887, sdicnacrig@gmail.com,111.42,84.37
14888,wxuohrqvhe@gmail.com,241.19,223.03
14889, rzukekkgkv@gmail.com,142.79,149.19
14890,abuvyyvqcz@gmail.com,246.69,116.77
14891,szzyhgdrii@gmail.com,99.96,162.33
14892,ckhwktzfsu@gmail.com,160.91,215.95
14893,sortrhquzp@gmail.com,136.4,182.42
14894,niqkgqabfg@gmail.com,42.31,148.77
14895,kygtnerpfy@gmail.com,15.56,99.3
14896, krwgatjvtm@gmail.com,28.43,175.68
14897, dxnvuknyyx@gmail.com,137.33,159.47
14898, mkazyfymuc@gmail.com,97.46,47.89
14899,xayrywtuxx@gmail.com,124.7,182.54
14900,lwfeflczab@gmail.com,64.21,38.04
14901,dxalauropq@gmail.com,216.93,128.5
14902,oorahsmodz@gmail.com,86.64,80.7
14903, gxrdkkhjgv@gmail.com,179.76,40.75
14904,cvfnblrukr@gmail.com,187.9,218.38
14905,hqteioikrr@gmail.com,106.46,77.74
14906, rdacyexloc@gmail.com,124.93,165.42
14907,htfbrsjhjw@gmail.com,12.4,214.03
14908, xlnxxoryam@gmail.com,9.93,97.59
14909,bdujecabqu@gmail.com,173.87,2.49
14910,ffsyhhszws@gmail.com,196.47,205.79
14911,gozpftebdl@gmail.com,61.9,162.53
14912, ojuabdmzuh@gmail.com,185.89,160.95
14913,wdbbfrybtx@gmail.com,184.57,81.79
14914,nbpuuhfsjj@gmail.com,29.47,55.51
14915, tptkmzfjfi@gmail.com,19.65,108.1
14916,qbqdlfxsuw@gmail.com,84.76,4.16
14917,ghtwwweuro@gmail.com,218.74,127.96
14918, hqfzgkxgbr@gmail.com,18.41,1.24
14919, ugurgpdmnk@gmail.com,149.99,40.29
14920,izlornicmi@gmail.com,128.24,20.46
14921,udkzddlbyo@gmail.com,28.9,51.64
14922, cqehdwsucq@gmail.com,232.36,40.94
14923, ervddocdkd@gmail.com,49.27,177.09
14924, npnnfpmcrl@gmail.com,73.54,3.99
14925,ztyquvllzr@gmail.com,143.3,152.45
14926,igqukjpwof@gmail.com,16.99,102.52
14927, ogopuszaom@gmail.com,30.96,157.52
14928,encffgqfyb@gmail.com,14.01,68.09
14929, zcjafiecyk@gmail.com,180.24,8.15
14930,yiexwmdawp@gmail.com,245.3,19.48
14931, vozqrgoupu@gmail.com,205.99,221.34
14932,znggrnqbgd@gmail.com,101.35,101.29
14933,cyqoerabbt@gmail.com,236.38,157.83
14934, jvnhyrnuqp@gmail.com,164.68,39.4
14935,wvypusndhd@gmail.com,15.93,166.22
14936,zceoznopll@gmail.com,220.84,116.04
14937, setbddlcww@gmail.com,193.97,22.86
14938, odeukpnamy@gmail.com,231.82,240.65
14939, mvacrrjzlk@gmail.com,214.11,145.99
14940,djfswzksqx@gmail.com,220.73,195.95
14941, ebwlmrqqbt@gmail.com,215.78,232.26
14942, uplymewxdl@gmail.com,80.66,120.68
14943,hxzwaoyxdx@gmail.com,239.87,175.08
14944,xpckbhzftz@gmail.com,218.62,74.83
14945,zwuvaktuqm@gmail.com,162.99,203.7
14946, exhzjlyhkx@gmail.com,97.28,10.6
14947, dcgyzxrpzs@gmail.com,240.87,170.04
14948,ltfsutbpmf@gmail.com,126.59,12.59
14949, mkyuznhgqw@gmail.com,208.13,70.09
14950, bfghbogrof@gmail.com,24.18,130.8
14951,jlinqxecdh@gmail.com,79.44,129.77
14952, nirghyvmms@gmail.com,174.98,76.04
14953,qjeymyrtfm@gmail.com,61.95,194.13
14954,dxxwqhylne@gmail.com,160.05,225.93
14955,hqbxroheiu@gmail.com,55.16,79.94
14956,jsbgsprbbj@gmail.com,232.44,69.77
14957,lfaevhyzdc@gmail.com,104.42,228.48
14958, rnoosgbfbl@gmail.com,78.83,110.46
14959,ndauvfwhjm@gmail.com,233.05,158.88
14960,uzescrcxly@gmail.com,179.03,214.24
14961,ucdiqyakge@gmail.com,212.82,8.28
14962, jwrxogjztg@gmail.com,131.89,102.51
14963, ueruqrlcei@gmail.com,77.05,164.31
14964,gklxsndpcz@gmail.com,22.65,18.33
14965, asjmjvpaus@gmail.com,86.33,80.91
14966,nffvftpprg@gmail.com,203.64,30.3
14967,nsvugimtjh@gmail.com,200.63,84.3
14968, yoogluuzjv@gmail.com,115.12,92.66
14969, hibelizyja@gmail.com,178.74,74.19
14970, qvaihnbjit@gmail.com,144.99,159.37
14971,urfoywdbjf@gmail.com,240.08,53.16
14972,dwgluipguz@gmail.com,60.95,92.81
14973, wemsvrcmcu@gmail.com,87.85,47.88
14974,ptdaawuxhi@gmail.com,221.19,195.95
14975,numcpqjgfh@gmail.com,190.77,100.8
14976,qesiujloiw@gmail.com,205.24,149.23
14977, nedgydubst@gmail.com,198.81,167.53
14978,dwlpbwhsfr@gmail.com,1.9,82.5
14979,pzgtojohzv@gmail.com,77.59,218.63
14980, sduxbaewwt@gmail.com,34.49,35.39
14981,aalnavdqrs@gmail.com,25.86,246.54
14982,maoskaxlkv@gmail.com,9.43,173.24
14983, ggtomtrsdv@gmail.com,223.39,224.52
14984, jaospluymw@gmail.com,25.25,78.52
14985,ymqldixhps@gmail.com,86.9,181.35
14986,abpwbedgmx@gmail.com,114.34,172.11
14987,fbmmscnljs@gmail.com,217.0,147.65
14988, rgwfyqllqd@gmail.com,2.88,161.67
14989,pfurfesexm@gmail.com,186.45,20.66
14990,snrtpifbdz@gmail.com,116.12,138.98
14991,dkvkmngvnf@gmail.com,178.11,127.22
14992, rnvvomnqxt@gmail.com,164.18,165.94
14993,qmhresjntb@gmail.com,105.92,204.7
14994,xmleqpavqd@gmail.com,40.18,161.87
14995,qzfxacpfgj@gmail.com,64.88,15.67
14996,vzeprighhe@gmail.com,49.93,86.02
14997, hwjurrpwwo@gmail.com,145.32,95.24
14998,imkapeaulo@gmail.com,231.53,205.72
14999,nmtqtlmzjv@gmail.com,3.84,129.55
15000, jvnrrfgvai@gmail.com,216.62,16.94
15001,edbvkpzstu@gmail.com,90.88,194.65
15002,pumxeztqag@gmail.com,115.98,92.36
15003,folwuztlkl@gmail.com,100.7,62.18
15004,frbsqkttnq@gmail.com,241.57,105.56
15005, wbtugmxoez@gmail.com,62.54,131.49
15006,odwzpgnxqq@gmail.com,120.68,85.09
15007,gaxpjhvlrz@gmail.com,182.32,175.54
15008,meeljbmcno@gmail.com,22.3,138.4
15009, xywsrfsqfp@gmail.com,140.65,111.88
15010, orfkurhwvh@gmail.com,68.43,189.83
15011,erfebuaqmz@gmail.com,97.57,209.57
15012, mncedltllx@gmail.com,185.51,160.89
15013,hprzejegyq@gmail.com,24.64,139.2
15014,bqwfqifres@gmail.com,117.87,241.3
15015,wtargurcsj@gmail.com,132.25,19.86
15016,zlwvewvyfl@gmail.com,1.31,1.19
15017,erbrxhgmem@gmail.com,63.82,168.84
15018, fehirtkhyr@gmail.com,1.09,193.64
15019, xdvnpvkfzt@gmail.com,30.29,249.78
15020, mlxqhxnuok@gmail.com,173.01,51.15
15021,pueuqxlehl@gmail.com,14.25,65.84
15022,sywgpakwjn@gmail.com,154.07,107.36
15023,pabnyylfya@gmail.com,199.27,104.18
15024,iduvlhowav@gmail.com,14.65,100.98
15025, nvgcqlzywr@gmail.com,55.9,36.51
15026,ltludxyasf@gmail.com,228.21,70.16
15027,dknrspnlmr@gmail.com,2.89,89.93
15028,kuxsyklbjp@gmail.com,126.4,231.47
15029,bcvhphwwoz@gmail.com,26.52,191.93
15030,pirhroxmel@gmail.com,195.83,4.78
15031, wpgfbautiq@gmail.com,101.55,5.97
15032,pkbxbrphvr@gmail.com,123.35,121.55
15033, hwxkfniapk@gmail.com,131.85,109.43
15034, fxvimqthpv@gmail.com,56.3,153.79
15035,seqcrbbsdq@gmail.com,147.52,93.33
15036,xwbnqezzni@gmail.com,226.86,89.16
15037, wgpiarzhfl@gmail.com,78.02,153.59
15038,zfhyhpipws@gmail.com,45.34,144.62
15039, xorjnllsit@gmail.com,140.0,144.54
15040,nzseqlfjqq@gmail.com,179.47,212.83
15041,oxgvzkkqwg@gmail.com,138.3,241.54
15042,zjpujxlmmh@gmail.com,57.23,46.31
15043,nhjblnfiiq@gmail.com,14.8,186.12
15044, zsdnihxtji@gmail.com,130.32,151.67
15045,prakcqyqhy@gmail.com,205.72,113.13
15046, rphrbcmdmo@gmail.com,164.19,125.79
15047, lybcyqgbcj@gmail.com,241.57,227.99
15048,ktyyaxowcm@gmail.com,52.05,204.45
15049, msjxqljpox@gmail.com,201.88,151.6
15050, hgsljuxxpf@gmail.com,246.82,235.11
15051,fjbbezfkub@gmail.com,212.36,231.25
15052,tnjlstnuzp@gmail.com,238.14,224.32
15053,hvnayrtova@gmail.com,25.53,36.14
15054, zmxbgwitzz@gmail.com,139.82,190.92
15055, dhehqollnq@gmail.com,180.05,212.75
15056, xsmkddmhyf@gmail.com,21.75,226.93
15057,rvucjndppk@gmail.com,206.31,155.45
15058, ivxeqsxhfq@gmail.com,119.08,195.87
15059,kxwtfknmvs@gmail.com,149.57,90.9
15060,ywuilrwqtp@gmail.com,145.22,212.09
15061,dehlklvfch@gmail.com,199.26,36.54
15062,rtvxuilwsq@gmail.com,229.32,211.51
15063,dbqvhjfljf@gmail.com,5.53,99.57
15064, royahaqbhj@gmail.com,196.31,215.6
15065,uotxkkcdbk@gmail.com,147.98,60.85
15066, bqzzdcahok@gmail.com,102.24,198.96
15067,lwynyzgcrf@gmail.com,144.32,73.51
15068, ouqckwngmp@gmail.com,203.03,8.03
15069,zqpkswgjbp@gmail.com,27.53,115.03
15070,zqrnxnhknv@gmail.com,222.6,225.09
15071, jshajmgfgq@gmail.com,183.72,61.66
15072,fwezkixumw@gmail.com,227.47,47.11
15073,sldnxewmqr@gmail.com,96.51,228.32
15074,rwyzeehcox@gmail.com,147.71,202.56
15075, bylhegqcrn@gmail.com,220.03,51.05
15076,vrybluwhyg@gmail.com,154.92,72.86
15077, hniidrdkxk@gmail.com,85.72,126.09
15078,pnfbanccli@gmail.com,84.93,131.83
15079, fiijbvbmqt@gmail.com,233.15,76.66
15080, jydnnqbedm@gmail.com,38.23,10.99
15081,nfcccuvosc@gmail.com,244.29,97.25
15082, ylcolcpnjz@gmail.com,50.69,11.8
15083, qyltpfkick@gmail.com,66.56,230.56
15084,sanabioalf@gmail.com,246.76,98.35
15085, nzejjhzeut@gmail.com,47.58,56.48
15086,cikellqrde@gmail.com,192.22,57.41
15087, tyudnbkvmq@gmail.com,194.88,238.39
15088,bfdfprxpkq@gmail.com,123.82,5.46
15089, dlcsevtrpq@gmail.com,56.57,153.93
15090, qfspjmxenz@gmail.com,157.12,228.9
15091,wjblhykpxe@gmail.com,172.93,102.63
15092, odnmtaldgp@gmail.com,206.14,73.76
15093, vvzecgxtgp@gmail.com,24.26,82.61
15094,ccjoijhgdn@gmail.com,59.47,239.11
15095,sbeozhbeza@gmail.com,103.3,129.31
15096, gixvljkymw@gmail.com,74.04,54.03
15097,sdcbialvhb@gmail.com,161.91,179.69
15098,teberimnta@gmail.com,15.28,136.41
15099,ffnsnyvzww@gmail.com,6.08,87.36
15100, unkhnfwkur@gmail.com,119.32,133.15
15101, ozkavrzflc@gmail.com,85.51,130.84
15102,qfixnulbrf@gmail.com,92.93,48.42
15103,sidgxkaxpb@gmail.com,46.58,121.86
15104,uqnbdzkxvb@gmail.com,98.88,143.35
15105, ccopccchpi@gmail.com,162.57,81.51
15106,qzmccumreo@gmail.com,27.0,117.36
15107, yzgvgdzfgb@gmail.com,231.39,89.0
15108, qthkrcxhxy@gmail.com,147.89,6.41
15109,bqczzdztay@gmail.com,109.96,17.95
15110,krqsicyvyw@gmail.com,185.52,205.64
15111,seyhcrvgaz@gmail.com,38.54,234.01
15112, lllizvbtlz@gmail.com,71.63,18.57
15113,katgmhnvfz@gmail.com,9.52,168.26
15114,lwvoconodo@gmail.com,70.58,56.7
15115,tibgxvrxlb@gmail.com,163.66,213.0
15116,eteumpufom@gmail.com,213.06,229.67
15117, gfxyuyklue@gmail.com,198.21,185.07
15118,wppnmvzyuw@gmail.com,211.5,35.45
15119,xgdxoemuid@gmail.com,226.72,64.41
15120, zmnrpvvzbc@gmail.com,177.64,61.22
15121,khnamtfycl@gmail.com,25.22,115.76
15122,wfvymploeu@gmail.com,91.05,11.82
15123,tejnxznvxg@gmail.com,210.1,138.59
15124, wkrofcklpk@gmail.com,95.11,180.74
15125, fmstgfenii@gmail.com,48.55,39.72
15126,ewlgwsbiqh@gmail.com,178.39,97.28
15127,eelmkxjlwt@gmail.com,192.26,166.86
15128, fqtishojin@gmail.com,77.49,89.54
15129,nsstpprjmf@gmail.com,106.79,184.03
15130, xiouzexzta@gmail.com,20.88,243.79
15131, jhfdywrevq@gmail.com,112.06,142.91
15132,kngytbweom@gmail.com,153.42,100.34
15133, fucqitjqxo@gmail.com,78.37,229.95
15134,zekcehitgi@gmail.com,65.78,213.67
15135,amuruzjywx@gmail.com,88.09,219.33
15136,rqrhzttieu@gmail.com,233.86,84.19
15137,srmrpsbkxt@gmail.com,94.01,196.84
15138, xxzrldtktl@gmail.com,1.91,173.5
15139,vkliztafsq@gmail.com,81.96,41.04
15140,zbrmnzfprx@gmail.com,157.86,66.25
15141,lhxxrofxqo@gmail.com,144.52,160.99
15142,vzflpvhfas@gmail.com,114.64,103.39
15143, yhdwpzksqe@gmail.com,218.8,132.71
15144,jjlvmtwrvz@gmail.com,2.29,114.54
15145,hmnewgddcn@gmail.com,34.27,177.02
15146, tvrodbfdjn@gmail.com,34.92,130.42
15147,ciqcaxlefm@gmail.com,230.18,132.9
15148,mymawvokmw@gmail.com,101.33,66.74
15149, uldthjowid@gmail.com,222.02,5.17
15150,pxzfhftcvd@gmail.com,27.98,205.48
15151, xlchwvvqcs@gmail.com,84.48,104.84
15152,kbnypslcfb@gmail.com,202.66,91.38
15153,nrjudunvig@gmail.com,182.53,18.84
15154,atmuqowupz@gmail.com,219.2,234.21
15155, qebpxnlliv@gmail.com,65.75,247.28
15156,viwrjrqgrd@gmail.com,193.31,8.85
15157, otxokxnavx@gmail.com,197.97,65.19
15158,kxvadymqvc@gmail.com,192.49,41.15
15159,ldfjjqtden@gmail.com,96.01,107.88
15160, nvnhdxjwmy@gmail.com,151.28,99.57
15161,cfhvtbhwrb@gmail.com,144.83,65.18
15162, xjynhbjwvg@gmail.com,177.73,181.7
15163,bcsxqgruli@gmail.com,223.21,59.05
15164, xwtvrcparp@gmail.com,181.34,33.82
15165,pmkmsddlnq@gmail.com,89.46,71.52
15166,xdiwaywzwi@gmail.com,150.22,51.27
15167,dbrntbudrm@gmail.com,125.41,230.75
15168, odjrzfnqow@gmail.com,55.27,223.96
15169,mjrqlihgvh@gmail.com,172.92,196.65
15170,igkrzuxqux@gmail.com,84.42,142.46
15171, asiwzejwuz@gmail.com,67.5,64.87
15172, xjlhbphcas@gmail.com,195.14,224.93
15173,ulicdqlrxp@gmail.com,37.44,243.63
15174, jsdtkunauw@gmail.com,136.96,177.62
15175,qrmqzxgzpr@gmail.com,88.22,32.81
15176, dcjzwwhuql@gmail.com,220.64,57.41
15177,xghvimuzgk@gmail.com,221.74,118.65
15178,cjwheuxkky@gmail.com,236.97,160.48
15179, wvybcjxvfl@gmail.com,5.66,205.2
15180,vfsloogqqr@gmail.com,231.13,156.26
15181,sicnnoqlcq@gmail.com,80.21,172.91
15182, hfkslxnfqm@gmail.com,77.31,171.81
15183,voeypixbps@gmail.com,102.07,29.8
15184,ydomqqdloz@gmail.com,141.95,25.42
15185,vchhrllmlh@gmail.com,193.5,137.49
15186, hkurgxlziv@gmail.com,31.53,171.45
15187,hdwhreqjjf@gmail.com,229.84,15.59
15188,jrzanpglis@gmail.com,247.49,159.66
15189,hywhddckpj@gmail.com,16.07,236.59
15190, azrywyomlo@gmail.com,183.4,154.42
15191,bkwuzcvppr@gmail.com,76.52,159.67
15192,xglgdjcbtx@gmail.com,19.96,146.78
15193, wjfxpgpzgf@gmail.com,163.12,194.66
15194, lhbelxsqyf@gmail.com,47.88,44.37
15195,weedtuhmpj@gmail.com,214.73,189.94
15196, qhwdyezpni@gmail.com,207.45,4.2
15197,gsgpnnjzlo@gmail.com,39.09,241.18
15198,krsfrdfxjc@gmail.com,68.36,38.65
15199, lrmfkdmtpl@gmail.com,49.93,190.8
15200,aajxhdpfgx@gmail.com,146.78,109.22
15201,vnqldcyqpr@gmail.com,244.83,22.48
15202, prxmnsygdp@gmail.com,191.33,106.88
15203,pmqejvpvck@gmail.com,145.29,138.21
15204,prxuciqyac@gmail.com,11.66,204.42
15205, ewhaakflqr@gmail.com,89.0,48.59
15206, hbabtrcbio@gmail.com,151.11,207.9
15207,dxkmfvbypy@gmail.com,221.62,25.3
15208, vbwtilxsjh@gmail.com,103.12,208.54
15209, gktynsvhpr@gmail.com,154.95,99.32
15210,snapjtkxbr@gmail.com,178.46,25.49
15211, vwyehausrv@gmail.com,64.39,55.44
15212,rydzncwkxp@gmail.com,161.39,201.71
15213,gnmwcpjdkh@gmail.com,32.44,208.62
15214,zglsceqkum@gmail.com,141.76,84.51
15215,opnovailnf@gmail.com,247.17,192.91
15216, biumkyyqme@gmail.com,139.62,28.08
15217, uudbymuvie@gmail.com,120.21,16.64
15218, tjlhbsjjpv@gmail.com,127.04,54.85
15219,ampgxgvfzo@gmail.com,48.51,211.99
15220, odvjvdcmsu@gmail.com,202.74,39.48
15221, amlwaberxu@gmail.com,75.36,11.31
15222,mehoagkpzz@gmail.com,49.46,198.59
15223, xyaipamkow@gmail.com,237.53,155.66
15224,zmjwbjywvu@gmail.com,219.86,40.11
15225,cjqahztemj@gmail.com,216.02,66.17
15226, bizkkneomh@gmail.com,203.76,220.33
15227,tcunqxophc@gmail.com,56.62,19.17
15228,ncngxtgfne@gmail.com,48.7,209.19
15229, gkaamnamlj@gmail.com,161.08,198.34
15230,bbsmeybdeb@gmail.com,203.44,113.35
15231, pnwffaziks@gmail.com,141.86,150.65
15232,rcxkjqlnod@gmail.com,26.82,107.83
15233, okebdqrllx@gmail.com,99.52,178.74
15234,fvbogxwbki@gmail.com,158.03,62.41
15235,tnrcbwpdwf@gmail.com,211.36,77.01
15236,brvoiptapn@gmail.com,17.58,49.76
15237,aueweinjcj@gmail.com,94.75,223.35
15238, bhxdcbanje@gmail.com,238.43,58.12
15239,oowpiertuc@gmail.com,229.02,228.17
15240, xmrmdpeekc@gmail.com,183.46,130.28
15241, sdhexajtce@gmail.com,45.01,166.57
15242,myylpvkntp@gmail.com,135.91,101.3
15243, gbfxhzfyzk@gmail.com,154.23,39.77
15244,nwwriezasw@gmail.com,112.39,215.68
15245,xulcdohnth@gmail.com,231.5,198.84
15246,fkpedabkqb@gmail.com,193.97,243.23
15247, bhbydcfvwo@gmail.com,51.16,186.69
15248,cvlvixrgeg@gmail.com,188.86,249.05
15249,styuxcsueo@gmail.com,80.03,167.43
15250, apxqlptdwc@gmail.com,124.28,30.77
15251, bycttfvtir@gmail.com,135.12,64.74
15252,jacawnhsuu@gmail.com,120.54,31.21
15253,jfpvbcdxfh@gmail.com,184.95,9.35
15254,qcccjigmnl@gmail.com,172.09,119.77
15255,hteicafifw@gmail.com,208.57,75.26
15256, sryckcfaes@gmail.com,104.48,143.55
15257,fbmpjdpbon@gmail.com,37.23,83.64
15258, mckzimeqrh@gmail.com,53.55,33.73
15259,mfxlxziuir@gmail.com,212.68,138.82
15260,ghgfsdcinn@gmail.com,168.25,155.16
15261, jxihraklrc@gmail.com,45.42,120.12
15262,yeummslhok@gmail.com,76.62,129.7
15263, ltzoxdcnxw@gmail.com,210.05,52.9
15264,stgeltkxhp@gmail.com,117.09,190.3
15265,uclyorlxby@gmail.com,183.36,120.93
15266,wwciugdfzc@gmail.com,13.01,249.4
15267, edjdecttsq@gmail.com,6.03,174.69
15268,ethjkurazk@gmail.com,125.24,178.47
15269,twjtimviwm@gmail.com,173.74,58.45
15270,zugdyphlih@gmail.com,137.32,146.46
15271, chbpsxbjsk@gmail.com,177.7,241.75
15272,hiuaimjayf@gmail.com,161.79,3.61
15273, wcgnmysbzl@gmail.com,53.93,12.31
15274,svfyxjqoxc@gmail.com,114.83,100.35
15275,ydzqtpkphi@gmail.com,73.03,63.96
15276,qhmjovsaxj@gmail.com,68.53,234.52
15277, roduytezza@gmail.com,154.37,31.0
15278, oknnyhvqqa@gmail.com,59.85,142.53
15279,opoeuncqze@gmail.com,151.43,132.19
15280,unyejyqmqn@gmail.com,137.79,157.55
15281,uhcbrbqmgr@gmail.com,200.37,128.14
15282, hmglpjursy@gmail.com,135.81,1.38
15283,hxmhdfrfoz@gmail.com,130.35,187.2
15284, zxgsmxhxqq@gmail.com,211.21,173.53
15285,qqxjggwuon@gmail.com,104.38,18.54
15286,mcvexaprdp@gmail.com,27.93,45.55
15287,ygnosnebjh@gmail.com,244.58,226.2
15288,sezmwnrahu@gmail.com,171.08,188.91
15289, jiaianebws@gmail.com,33.16,235.05
15290, ycxoxlshuu@gmail.com,159.42,74.85
15291,exzwweszcj@gmail.com,185.16,135.08
15292, oyechwuzxp@gmail.com,192.16,73.05
15293,njcrzaaefz@gmail.com,130.36,105.9
15294,rdtgbsyigj@gmail.com,127.84,175.05
15295, zqpzyfsxdy@gmail.com,35.63,184.91
15296, kycusisctc@gmail.com,136.99,22.66
15297,ryfmgjhouj@gmail.com,151.26,62.82
15298, ypthqpvssl@gmail.com,92.17,51.36
15299,bfgtbygsgs@gmail.com,12.84,67.18
15300,xyuxmrrstg@gmail.com,207.9,129.46
15301,xhapoybrze@gmail.com,64.88,247.66
15302,yusywbmysw@gmail.com,81.14,25.67
15303,pfcwpyqijv@gmail.com,23.93,134.99
15304, aqukmrddjw@gmail.com,86.88,186.65
15305,bftbkbzgcm@gmail.com,151.2,99.77
15306,gcefdlspfb@gmail.com,147.19,224.32
15307, ofzwzrapop@gmail.com,162.96,1.02
15308,bkojwuliqs@gmail.com,67.51,207.19
15309,vhzxzxmmiz@gmail.com,104.67,217.49
15310, cgfxkeocsx@gmail.com,69.34,190.46
15311,vktpmpwvoy@gmail.com,221.47,213.59
15312,cnufsmdsbb@gmail.com,152.53,65.98
15313, wlichzrvde@gmail.com,127.47,19.46
15314,yixgwhukfn@gmail.com,99.3,108.74
15315,sxrxluxmho@gmail.com,222.72,62.78
15316, phtgeqnboi@gmail.com,80.3,119.33
15317,vexajtpuyf@gmail.com,112.0,126.92
15318,rauqnqzdeq@gmail.com,133.91,247.91
15319,vigonuttvd@gmail.com,154.46,151.24
15320,ndmafgqcer@gmail.com,64.97,230.02
15321,megreddapj@gmail.com,221.29,10.43
15322, mhkcmewsxk@gmail.com,181.81,180.17
15323,fqdsoricgw@gmail.com,100.87,149.73
15324,hyombkxgxc@gmail.com,36.92,135.64
15325, iliwobkpna@gmail.com,144.87,238.67
15326,ldeyaksotl@gmail.com,39.94,107.4
15327,efpmhhogaq@gmail.com,30.65,225.79
15328,rpdjqkaqpe@gmail.com,194.39,166.34
15329,kfpvwocozh@gmail.com,16.59,36.69
15330,yuikemwjuy@gmail.com,124.14,213.0
15331,wbbzpjjobt@gmail.com,160.93,177.84
15332, kifazlsyro@gmail.com,18.22,113.94
15333,rvxxdlwbrx@gmail.com,85.77,190.91
15334, tileojvlsh@gmail.com,169.57,230.39
15335,ssafuwfzli@gmail.com,223.21,29.49
15336, jywesmdkhd@gmail.com,3.08,50.56
15337, hwdawsyhbo@gmail.com,223.33,239.13
15338, dtdusjlvwb@gmail.com,177.7,112.7
15339, vmkdjydaii@gmail.com,167.71,40.28
15340,sgeubpvvla@gmail.com,94.39,177.0
15341, ftfwhjtvys@gmail.com,38.24,46.82
15342,wsmbyncrsr@gmail.com,95.24,145.76
15343,kmisgfnzkm@gmail.com,139.34,202.11
15344,vpzrzuhamn@gmail.com,145.21,193.29
15345,fyerewnkxf@gmail.com,168.21,114.5
15346,cjwxxztvdz@gmail.com,89.18,134.82
15347,czuphnbgdf@gmail.com,139.74,102.8
15348, cudvphyrsj@gmail.com,61.79,86.81
15349,vojrspssos@gmail.com,22.37,181.86
15350,zeaabkodiu@gmail.com,249.08,56.88
15351, lhtzsajjcm@gmail.com,91.38,156.63
15352,ytgtuxfguz@gmail.com,238.44,188.77
15353, giorezuzgi@gmail.com,93.15,178.0
15354,ommaomjgor@gmail.com,187.85,117.66
15355, xaeahjsqey@gmail.com,40.73,238.15
15356,yzatqvavkj@gmail.com,84.07,48.13
15357, yqnmdjwhxz@gmail.com,221.58,213.14
15358,intntjsqyc@gmail.com,245.04,39.83
15359,ogvscupycl@gmail.com,164.96,207.42
15360,irmpwvstym@gmail.com,15.24,60.67
15361, sibptispsh@gmail.com,104.26,44.18
15362,kgspzszpjt@gmail.com,180.19,112.92
15363,keraovythm@gmail.com,113.54,216.16
15364, gollulzzpb@gmail.com,229.23,239.01
15365,vhzkpclsod@gmail.com,47.69,241.08
15366,kmatlpujvd@gmail.com,178.39,18.87
15367,yvqyrbasjx@gmail.com,151.21,196.71
15368, vqeqvbvnxc@gmail.com,38.41,119.11
15369, unodpqhlwc@gmail.com,128.16,136.37
15370, nmfurrwwyj@gmail.com,18.99,41.57
15371,fwwmdgqvyk@gmail.com,167.19,36.58
15372,eypsmdmnrh@gmail.com,215.31,103.89
15373, rlbixeobna@gmail.com,45.1,13.31
15374, kdizfbgyue@gmail.com,213.66,140.37
15375,dwbvawzuuq@gmail.com,210.83,198.88
