,customer_email,current_year,last_year
3389,frqvbbsjec@gmail.com,52.07,169.67
3390,zvaqhbqmoe@gmail.com,89.94,196.22
3391,bobvhqystz@gmail.com,62.23,151.06
3392,ztahyutctc@gmail.com,8.41,76.38
3393,nxpuyyfwhz@gmail.com,80.36,227.52
3394,adcmokecpw@gmail.com,1.36,164.02
3395,tohzonbylp@gmail.com,205.2,65.33
3396,nqiaqkbsza@gmail.com,160.89,44.83
3397,cukhgzisvg@gmail.com,241.81,158.57
3398,rrcwmyblie@gmail.com,156.59,44.25
3399,pgkscupkzo@gmail.com,1.13,244.24
3400,fejsrnbcir@gmail.com,104.3,248.74
3401,ckgxmeblpn@gmail.com,80.26,167.5
3402,wcpcbpwyez@gmail.com,191.46,162.4
3403,ktfirntprl@gmail.com,42.31,147.36
3404,ztzbkdxgge@gmail.com,130.56,1.91
3405,mwnbskyisv@gmail.com,52.97,58.95
3406,chtzpsedgp@gmail.com,41.51,39.38
3407,ufynrysqon@gmail.com,70.18,180.53
3408,jbayyulzuy@gmail.com,89.82,113.32
3409,sxppshobfn@gmail.com,160.12,53.9
3410,zgvtwvkcxg@gmail.com,8.99,126.44
3411,dpsznrclmg@gmail.com,136.25,5.45
3412,kymhyxbstt@gmail.com,74.55,44.29
3413,weczivoszb@gmail.com,182.52,229.15
3414,shoutgulua@gmail.com,48.55,138.78
3415,lwtuyucboy@gmail.com,137.24,182.71
3416,ebypilufwr@gmail.com,45.23,38.66
3417,jbtnmaypai@gmail.com,162.67,29.77
3418,bkldhksica@gmail.com,8.15,131.02
3419,wzrxhdirbc@gmail.com,178.18,95.65
3420,wwukihcldw@gmail.com,28.26,155.45
3421,oxnltbgsbj@gmail.com,164.79,99.23
3422,ltplglrufl@gmail.com,211.74,134.65
3423,wixexewoaz@gmail.com,186.11,41.93
3424,vycjgfkbxd@gmail.com,175.52,199.88
3425,yfmxrbwlxu@gmail.com,231.84,150.17
3426,nseurgntky@gmail.com,167.58,111.82
3427,txotehtuvu@gmail.com,65.69,46.3
3428,xciftuwguo@gmail.com,57.16,159.87
3429,bgvqhklusq@gmail.com,18.94,13.91
3430,zkjujwoahj@gmail.com,66.72,232.77
3431,rszgjquunc@gmail.com,25.01,210.04
3432,ovqnqzvgsq@gmail.com,160.62,72.1
3433,wglswrnkbf@gmail.com,148.45,144.56
3434,rbnactzcmj@gmail.com,122.9,118.8
3435,cxllgacsos@gmail.com,10.91,20.9
3436,jmfudcljui@gmail.com,223.61,149.33
3437,hohvlgshuu@gmail.com,159.6,35.71
3438,zjeezgpdgq@gmail.com,45.18,66.1
3439,ywuwfqbquf@gmail.com,77.48,5.99
3440,brcxmjcgzu@gmail.com,114.8,161.23
3441,vwmzgraujp@gmail.com,79.29,204.11
3442,xjpanlutac@gmail.com,144.39,232.03
3443,wdgyltruqk@gmail.com,17.52,60.11
3444,lhpxwsvqxp@gmail.com,183.36,128.52
3445,eiigzjrovy@gmail.com,134.25,106.73
3446,fqzmqhshzp@gmail.com,70.47,122.53
3447,gmisaqecvw@gmail.com,53.92,100.93
3448,enjkpvlioa@gmail.com,110.4,44.34
3449,gebstriuua@gmail.com,3.77,225.86
3450,nmxbrmojfy@gmail.com,50.66,147.42
3451,bbszdbtyar@gmail.com,33.42,113.57
3452,qbhfljosiq@gmail.com,103.86,110.42
3453,nwgrlnxtwq@gmail.com,163.34,123.89
3454,fsemjnwvxg@gmail.com,199.97,205.26
3455,dqjmqsdtnm@gmail.com,4.76,31.43
3456,omoqxlxlvm@gmail.com,105.52,116.57
3457,tiwnnfghxc@gmail.com,206.76,62.42
3458,dqayotincq@gmail.com,246.91,62.84
3459,pkwgkawebn@gmail.com,113.03,160.36
3460,zmiovpldeq@gmail.com,12.52,237.51
3461,hlrgpetplb@gmail.com,68.98,124.77
3462,mknuwlczfi@gmail.com,193.1,92.12
3463,lsqiwzyask@gmail.com,242.18,220.2
3464,agxmqeqsoy@gmail.com,140.97,216.77
3465,ettrknvlgw@gmail.com,60.47,216.02
3466,isgzigpvff@gmail.com,134.49,124.85
3467,kjrffuehva@gmail.com,20.16,168.97
3468,vtlqvcmzvw@gmail.com,19.86,103.22
3469,fosajpaxsc@gmail.com,14.65,179.76
3470,fywyyppakx@gmail.com,7.23,199.11
3471,fcsbwcxlto@gmail.com,192.15,45.59
3472,cotiknufqb@gmail.com,179.66,85.77
3473,xljurtncmm@gmail.com,97.51,212.63
3474,dzbvhtexho@gmail.com,236.85,111.04
3475,vfxvzraifr@gmail.com,214.41,89.85
3476,ozcaojhtsn@gmail.com,75.83,27.81
3477,jpbckdhoxb@gmail.com,86.01,136.76
3478,yxsmbaooms@gmail.com,202.75,88.65
3479,tquvifbrdh@gmail.com,58.12,62.98
3480,rlsdwgbbiz@gmail.com,213.61,161.74
3481,mffimxqplq@gmail.com,82.29,225.48
3482,fubaqrmizb@gmail.com,63.22,29.09
3483,vsdjfjpxvl@gmail.com,129.13,74.01
3484,grmnmuhhcb@gmail.com,100.66,218.16
3485,nmlpwycmvt@gmail.com,156.71,119.59
3486,urdfzxcphp@gmail.com,249.02,80.36
3487,fbhvzbwplf@gmail.com,63.79,141.42
3488,wpottkgqoy@gmail.com,139.57,23.97
3489,oznkutszbx@gmail.com,44.84,219.22
3490,ygwhfdcncp@gmail.com,12.53,69.6
3491,srhncgnfff@gmail.com,79.12,35.84
3492,vrfxhxkhpg@gmail.com,94.43,213.07
3493,hoipuzbhow@gmail.com,237.08,203.17
3494,suegumtdht@gmail.com,215.26,242.27
3495,pyeyrnwjnb@gmail.com,203.16,56.67
3496,mxtmetsaxy@gmail.com,150.91,123.03
3497,mczyrqhygo@gmail.com,176.64,219.44
3498,mkmojiliww@gmail.com,183.0,224.23
3499,jbvgiqbrkg@gmail.com,207.89,192.09
3500,jvdvzfqkma@gmail.com,146.57,108.0
3501,spzvmqdvqh@gmail.com,139.12,51.14
3502,pqlshhlqol@gmail.com,231.56,177.89
3503,ifnbecmugz@gmail.com,220.03,67.14
3504,vpfpmolgwa@gmail.com,14.55,216.93
3505,krmcebnoop@gmail.com,35.77,175.92
3506,yavdryztpg@gmail.com,23.07,175.64
3507,panxkrhcdi@gmail.com,175.86,143.73
3508,itcktgcacs@gmail.com,120.53,199.61
3509,kyqfsobgpl@gmail.com,55.56,65.11
3510,rfejckwfhk@gmail.com,130.54,60.67
3511,ibhxxxeabo@gmail.com,13.17,103.78
3512,pfzoqjihas@gmail.com,142.93,77.55
3513,chanfvizwl@gmail.com,3.89,100.24
3514,liyrvqwxho@gmail.com,192.34,159.7
3515,dkohqrokpy@gmail.com,132.35,11.14
3516,igvtplkyfk@gmail.com,46.5,175.8
3517,pqtbhowhyc@gmail.com,10.57,217.36
3518,kpvbeakpwq@gmail.com,228.87,217.31
3519,ozvdzqrufr@gmail.com,40.94,243.48
3520,tsvbjowfec@gmail.com,162.47,33.11
3521,pgexswpnlc@gmail.com,100.18,109.49
3522,foidsavuvd@gmail.com,214.77,226.66
3523,yzknmhvmht@gmail.com,139.76,62.18
3524,bofrcwaddf@gmail.com,133.67,24.06
3525,eqquwbjxsu@gmail.com,249.09,189.04
3526,xuxbyjaska@gmail.com,34.48,43.06
3527,dspnibogbb@gmail.com,213.37,228.12
3528,ljfogxsekd@gmail.com,176.04,187.87
3529,fcshwggnod@gmail.com,128.46,106.58
3530,awldtrazam@gmail.com,230.63,248.43
3531,pivdhloysw@gmail.com,133.42,244.37
3532,hasmglslaq@gmail.com,160.57,207.48
3533,gijckhkuof@gmail.com,49.87,17.86
3534,vpelwnlmnk@gmail.com,236.31,82.41
3535,jpezvzrbss@gmail.com,10.25,115.82
3536,spymjczyho@gmail.com,66.17,233.26
3537,debmlraoco@gmail.com,243.96,65.24
3538,thfuqelael@gmail.com,157.19,86.84
3539,bhkljtouwd@gmail.com,20.4,154.3
3540,seuejvxbtl@gmail.com,145.6,193.18
3541,kenkdoqkiy@gmail.com,42.79,166.08
3542,fteoiujjsz@gmail.com,41.27,212.95
3543,jhpfskfrap@gmail.com,11.06,94.29
3544,ayrfjqbgvr@gmail.com,4.2,33.51
3545,oyqpmmjkwi@gmail.com,167.7,74.43
3546,btbflmyfoo@gmail.com,96.63,50.03
3547,ntujoleqjd@gmail.com,185.91,34.43
3548,gocvapgrlk@gmail.com,83.34,187.27
3549,julchpfrza@gmail.com,123.28,68.17
3550,xsibnazemx@gmail.com,11.43,51.59
3551,grpovlahha@gmail.com,135.56,127.22
3552,jgldygicth@gmail.com,129.14,110.93
3553,wjouyfeoan@gmail.com,153.13,71.37
3554,nmiooudjgv@gmail.com,138.64,146.64
3555,auxmfmriyg@gmail.com,5.05,232.22
3556,odkevaaoyi@gmail.com,52.25,155.79
3557,qykzeyowrg@gmail.com,122.83,106.81
3558,qnuwdljvzu@gmail.com,100.36,242.12
3559,yrcoomwjft@gmail.com,182.3,15.82
3560,khqxgjgxar@gmail.com,217.41,15.11
3561,kasngemzcy@gmail.com,62.53,232.72
3562,zezesjvgoc@gmail.com,88.54,237.68
3563,dtihszqbcr@gmail.com,18.36,83.87
3564,cshfeivssq@gmail.com,196.87,245.52
3565,xnnzomkmwo@gmail.com,131.83,165.44
3566,dctuijwnwj@gmail.com,211.14,191.35
3567,qliggmboxm@gmail.com,142.09,77.62
3568,nyhpjgfrkx@gmail.com,135.58,115.54
3569,fuizkhvcaf@gmail.com,213.38,71.98
3570,gctdbltxbk@gmail.com,176.07,96.94
3571,clxtgkamfv@gmail.com,31.24,170.95
3572,wnbjrkidwt@gmail.com,139.41,105.83
3573,zgnzgmdsrt@gmail.com,24.7,128.59
3574,krrtmnwklw@gmail.com,23.94,210.33
3575,germbeofaq@gmail.com,55.18,150.14
3576,dddprstzar@gmail.com,188.47,249.6
3577,kbelkmmfil@gmail.com,16.85,23.74
3578,ukazdrxwvk@gmail.com,216.34,57.16
3579,koymkeqdfv@gmail.com,102.36,114.36
3580,rhtcuovwfj@gmail.com,142.43,238.31
3581,qimusxqoeb@gmail.com,244.73,40.57
3582,oqgucxieqm@gmail.com,167.5,63.78
3583,nnviazetnk@gmail.com,88.75,103.24
3584,ezstdkrjke@gmail.com,16.43,242.76
3585,pbjxaydkuq@gmail.com,216.39,189.29
3586,lvtbqpcziq@gmail.com,85.3,1.59
3587,ibstipltxw@gmail.com,90.68,95.09
3588,mcujykzkkf@gmail.com,211.0,47.6
3589,dpswxvblae@gmail.com,40.19,66.01
3590,xhnitmaefp@gmail.com,121.52,2.51
3591,vocyoqtbms@gmail.com,144.79,97.27
3592,ppohnmxdjo@gmail.com,226.95,235.89
3593,wignhsdbie@gmail.com,137.01,137.86
3594,itrjmgneft@gmail.com,40.85,61.52
3595,fztlnersev@gmail.com,118.46,191.01
3596,padrqzapyj@gmail.com,119.04,40.17
3597,cfoayukbup@gmail.com,130.23,128.03
3598,cnhsqsjfvf@gmail.com,216.66,40.35
3599,esxrlecbuo@gmail.com,26.81,202.51
3600,qdtlkenwyx@gmail.com,20.02,208.0
3601,vbuaomftmw@gmail.com,201.75,3.92
3602,zqcfpvtcdg@gmail.com,73.57,188.44
3603,dfsauqfwzc@gmail.com,113.01,26.34
3604,zqctushnoz@gmail.com,28.7,147.7
3605,dwcdqcdoyu@gmail.com,35.28,112.89
3606,snpikuedpq@gmail.com,241.07,230.47
3607,pcbswykgxz@gmail.com,5.71,12.73
3608,wwaywiicvu@gmail.com,176.94,21.31
3609,ksscyteeip@gmail.com,106.07,18.37
3610,nsftxzztev@gmail.com,139.44,155.46
3611,pdanwlxela@gmail.com,249.46,139.34
3612,rrqgwbfraw@gmail.com,9.16,38.29
3613,rpnhjqxucq@gmail.com,170.07,50.74
3614,dzpctkjzcc@gmail.com,111.84,96.16
3615,xvsnnaimmb@gmail.com,20.19,69.68
3616,tzgpwtknfv@gmail.com,128.79,188.75
3617,ivlzpqvvmy@gmail.com,118.14,53.85
3618,seydeoqrul@gmail.com,118.68,215.54
3619,ngfkihrmiu@gmail.com,114.94,108.03
3620,xckoxczarb@gmail.com,39.11,176.32
3621,ngnberqwac@gmail.com,93.14,61.58
3622,ghxrkazohv@gmail.com,189.44,39.08
3623,yvrslqfbbv@gmail.com,180.49,133.26
3624,vwhrpzztdi@gmail.com,213.56,226.1
3625,smadptstaj@gmail.com,51.03,235.46
3626,pvarnuvwdh@gmail.com,50.04,8.38
3627,jjoxnmlhwl@gmail.com,10.33,37.21
3628,apqwrzjjqd@gmail.com,203.87,164.93
3629,usywwykgua@gmail.com,193.26,78.81
3630,xyjqkoamyd@gmail.com,76.74,226.5
3631,hsguwvbzsw@gmail.com,172.85,179.82
3632,ikrnzgeufp@gmail.com,115.29,225.06
3633,fueofybpaw@gmail.com,92.6,209.1
3634,vufsrtqxue@gmail.com,111.66,183.63
3635,zjlpdcjncq@gmail.com,205.29,227.42
3636,dqaksluvaq@gmail.com,107.93,246.43
3637,lpmgxsufxe@gmail.com,236.42,160.95
3638,lvuxdnhwac@gmail.com,20.23,173.2
3639,bsptqfcmjg@gmail.com,132.39,111.22
3640,ifvgckewwa@gmail.com,109.03,130.86
3641,ukrrcuplqr@gmail.com,130.11,230.43
3642,zujrdjgdtq@gmail.com,59.58,87.69
3643,rjlexektrq@gmail.com,110.95,205.46
3644,kaanjcuvpy@gmail.com,159.37,240.95
3645,azlaxiqnea@gmail.com,243.97,26.57
3646,wviwpjleit@gmail.com,136.21,89.41
3647,yaionwweqa@gmail.com,244.09,59.37
3648,rldmnlhupw@gmail.com,101.4,55.57
3649,jalbbtgoaq@gmail.com,207.57,92.64
3650,oswsmqtrhy@gmail.com,208.5,2.87
3651,ixbvfdhqei@gmail.com,199.8,76.36
3652,kapazythwp@gmail.com,64.72,119.75
3653,rdrhhdjudb@gmail.com,89.64,81.83
3654,dnndqivitq@gmail.com,8.98,49.44
3655,gvbtaukfdb@gmail.com,123.66,182.66
3656,ozfcetfrsz@gmail.com,63.85,185.6
3657,lplakahoqq@gmail.com,212.83,15.75
3658,rqeynesbov@gmail.com,87.52,32.45
3659,ocwkvyxcon@gmail.com,239.71,144.31
3660,vhakaoqdve@gmail.com,162.62,15.42
3661,ctavzvjohr@gmail.com,234.04,228.28
3662,gfhjgqupfq@gmail.com,237.85,164.87
3663,oxzjipfpnl@gmail.com,80.4,191.4
3664,vsdcckgrqg@gmail.com,60.64,244.42
3665,womxuqyvjy@gmail.com,51.2,196.69
3666,lgqowtbvge@gmail.com,108.13,99.05
3667,sjzgguxral@gmail.com,195.61,109.01
3668,atoladqcvn@gmail.com,32.71,122.63
3669,usraxklnpz@gmail.com,40.55,89.95
3670,gjavgckjbv@gmail.com,192.75,140.61
3671,qljvwurfcc@gmail.com,65.56,243.75
3672,ifpglknzkj@gmail.com,81.43,40.79
3673,vnxfnexogj@gmail.com,38.41,117.47
3674,oqmwomxjsm@gmail.com,56.4,246.05
3675,pccszzbyoi@gmail.com,205.37,176.16
3676,zcjirqyyjl@gmail.com,118.91,92.96
3677,vrpugrjdqm@gmail.com,46.56,32.24
3678,zdyykkjfvg@gmail.com,212.82,79.36
3679,dyufoxlgjq@gmail.com,2.99,31.35
3680,wxrqjlkdro@gmail.com,97.54,166.48
3681,qmyzxzgntw@gmail.com,206.73,167.73
3682,veyglzpzub@gmail.com,58.31,102.79
3683,wxwzsekctf@gmail.com,196.84,73.49
3684,alxzyervnb@gmail.com,246.26,164.09
3685,xmtkeqkpcm@gmail.com,37.38,211.13
3686,eyzvyxdljj@gmail.com,128.81,106.93
3687,jjctfoqvrx@gmail.com,67.61,52.07
3688,bnzcmrhwyw@gmail.com,82.39,140.83
3689,fcxpmukell@gmail.com,54.31,137.18
3690,luylmazbqk@gmail.com,178.58,171.52
3691,yzzetmghhw@gmail.com,37.15,87.82
3692,onljjlibob@gmail.com,51.51,222.72
3693,haapoxntfs@gmail.com,238.29,183.42
3694,qdxrnyxkds@gmail.com,205.02,185.91
3695,ecjhrmbsso@gmail.com,178.33,210.63
3696,mtgwlhtcvp@gmail.com,186.65,229.9
3697,pdlfvzddeq@gmail.com,93.59,49.92
3698,qzgvjbsnzs@gmail.com,5.05,210.43
3699,wvrvbbstxe@gmail.com,232.6,221.07
3700,cyiqflwuua@gmail.com,85.23,111.01
3701,gumzpuwgyn@gmail.com,213.34,62.79
3702,cnmiyvgfkx@gmail.com,26.81,105.59
3703,vxqifdmqkb@gmail.com,124.21,226.35
3704,eomoxehnkz@gmail.com,29.06,165.44
3705,ehfoxtkpjj@gmail.com,18.52,28.74
3706,sveupgxnzn@gmail.com,120.95,202.32
3707,ilymfhbthi@gmail.com,239.74,104.5
3708,oxoeznievv@gmail.com,235.98,58.9
3709,cukeylzbox@gmail.com,33.01,13.28
3710,wwcgvpygnk@gmail.com,96.87,45.84
3711,rutcescbzf@gmail.com,7.0,212.11
3712,geumeqdodr@gmail.com,86.11,180.76
3713,jmxsrsxlnv@gmail.com,79.74,204.52
3714,gtesyjiyoc@gmail.com,174.84,217.66
3715,zeaxhqabuf@gmail.com,64.54,174.14
3716,nswfdzonjh@gmail.com,208.73,21.49
3717,hauvjgwbzw@gmail.com,165.98,149.44
3718,wgqsistixw@gmail.com,93.65,181.08
3719,fezonsvgxc@gmail.com,41.9,160.26
3720,snrbqmpglv@gmail.com,237.9,170.14
3721,bwddrsreuv@gmail.com,23.96,91.14
3722,jfqccazyfd@gmail.com,17.31,115.27
3723,efbmumulwf@gmail.com,247.25,188.74
3724,qyggrnxetc@gmail.com,80.03,222.21
3725,uqaeebfaur@gmail.com,183.03,202.43
3726,eydajxioxv@gmail.com,116.03,202.82
3727,ymkddmcywp@gmail.com,196.07,229.87
3728,mvsfgclmkr@gmail.com,152.47,3.78
3729,nbwsdvjmtd@gmail.com,79.34,91.0
3730,kyxsxtmngb@gmail.com,30.82,153.46
3731,vwjhrlkxpq@gmail.com,18.82,203.64
3732,fgvxinceoq@gmail.com,92.82,84.04
3733,xjvazixrtr@gmail.com,246.83,5.58
3734,wxngewfhmy@gmail.com,120.94,157.73
3735,uldepwasyl@gmail.com,195.43,226.83
3736,ltcxksjccc@gmail.com,71.45,91.44
3737,dwbkjrtora@gmail.com,84.08,84.88
3738,hixpkkgcld@gmail.com,173.46,132.78
3739,cgtydsjcyv@gmail.com,93.57,170.62
3740,trbdeqwydx@gmail.com,136.32,81.35
3741,ujsheqszpu@gmail.com,225.71,61.29
3742,kpfoebtulg@gmail.com,137.35,227.57
3743,ajaenjbgoc@gmail.com,181.91,242.2
3744,ubxdsksdcn@gmail.com,93.74,150.23
3745,cnitsayhon@gmail.com,135.44,83.7
3746,yhlhkqpeji@gmail.com,180.62,145.99
3747,xjuswmudic@gmail.com,175.71,48.37
3748,riedzrqthv@gmail.com,185.24,118.77
3749,xtizpmdzxb@gmail.com,45.43,43.77
3750,iodcjytlgp@gmail.com,247.56,177.19
3751,ubakjuzrpt@gmail.com,36.78,177.29
3752,javsxfsxea@gmail.com,155.24,118.86
3753,jaqgpntwcb@gmail.com,154.85,199.13
3754,arwudpxags@gmail.com,174.75,133.74
3755,qinvnrspat@gmail.com,14.56,120.63
3756,uyjcgnaoes@gmail.com,93.56,86.83
3757,hbnjvgcmxq@gmail.com,89.7,147.93
3758,gvsjfuvxba@gmail.com,140.04,213.93
3759,beuryhdohl@gmail.com,67.47,84.12
3760,khqkhvkrmm@gmail.com,105.08,50.28
3761,arfhsilfow@gmail.com,20.49,113.16
3762,srddccpzjm@gmail.com,132.78,103.96
3763,xepwscnzyj@gmail.com,237.76,214.76
3764,hvyyxtqnxn@gmail.com,143.16,201.83
3765,exnhitkccm@gmail.com,161.74,219.87
3766,tamcxjqtqx@gmail.com,51.54,229.98
3767,fxglpcakmi@gmail.com,2.06,89.35
3768,yvdyaiszuk@gmail.com,233.84,104.38
3769,guglotjhnc@gmail.com,17.42,27.48
3770,kjbnasfdaq@gmail.com,155.56,5.82
3771,wjhtrnypno@gmail.com,240.9,172.58
3772,mgdvnadeog@gmail.com,93.29,156.91
3773,vhoduxhrba@gmail.com,216.6,73.23
3774,gihgssmltw@gmail.com,215.77,205.07
3775,nmgklhkbqd@gmail.com,31.16,108.62
3776,xaghuvmmxk@gmail.com,228.98,151.67
3777,bmforklcjw@gmail.com,113.88,14.75
3778,nxmwjlumlw@gmail.com,4.69,40.71
3779,qdszvkeaqw@gmail.com,200.48,130.73
3780,bxsthkhijs@gmail.com,76.3,243.42
3781,ryolmbwcwr@gmail.com,77.95,29.42
3782,iwhmalcmaa@gmail.com,228.4,231.39
3783,xgifhmcwtb@gmail.com,17.9,74.83
3784,uvcwiwloub@gmail.com,56.08,181.43
3785,vjuaduvqgp@gmail.com,203.3,118.92
3786,lhkjidkcgk@gmail.com,247.1,30.35
3787,zzvgdegvtp@gmail.com,107.59,79.93
3788,nzaskiotuh@gmail.com,94.23,104.45
3789,mbmkygxhtk@gmail.com,106.27,194.27
3790,bthdshgkcv@gmail.com,154.38,84.74
3791,oumffxekcc@gmail.com,84.17,229.32
3792,pgbfamsclx@gmail.com,62.88,212.05
3793,pmhymuurhw@gmail.com,12.17,134.05
3794,sqyhkxtcfl@gmail.com,227.92,107.53
3795,fiprnivigq@gmail.com,182.94,203.77
3796,lszocvctcx@gmail.com,24.41,116.74
3797,gqvtikhnee@gmail.com,240.27,44.1
3798,xqocpmyrby@gmail.com,35.26,101.87
3799,axsmdsismm@gmail.com,124.69,238.95
3800,ljrmzbeivg@gmail.com,119.13,32.53
3801,qitpyfbuxu@gmail.com,36.15,233.99
3802,bgvfkyqhnr@gmail.com,60.11,210.88
3803,qyltljsmdk@gmail.com,60.77,220.02
3804,tcjrqwsmiv@gmail.com,179.35,56.11
3805,nzsbzezqsi@gmail.com,120.45,240.81
3806,nmhyzyzdxt@gmail.com,89.21,46.57
3807,aviueituen@gmail.com,103.53,151.03
3808,fzycbtcwyc@gmail.com,249.12,105.25
3809,vsefwdcnrs@gmail.com,41.61,50.21
3810,qlmpsvvvvn@gmail.com,96.03,150.73
3811,qztmmcknpm@gmail.com,5.68,228.4
3812,ftnvrwrxbc@gmail.com,50.45,21.12
3813,wopnxbjhye@gmail.com,226.92,202.27
3814,wxnlnwcudi@gmail.com,105.61,175.09
3815,ghgesxjinu@gmail.com,190.24,223.55
3816,xbwisumdvn@gmail.com,249.61,225.8
3817,ejsxtsyjwv@gmail.com,64.36,43.89
3818,lcbnueswxp@gmail.com,80.35,158.44
3819,yxtdokovok@gmail.com,86.44,229.71
3820,ohqzxsfsdb@gmail.com,142.4,230.09
3821,gyazavnbuz@gmail.com,154.97,14.3
3822,budrkrvufh@gmail.com,212.17,50.46
3823,swkjallryb@gmail.com,247.7,141.32
3824,mrfimontlj@gmail.com,2.65,6.4
3825,zilonkkljx@gmail.com,216.88,141.48
3826,hrtiyjrlme@gmail.com,135.24,33.53
3827,dlcipqezir@gmail.com,116.03,230.76
3828,rlvazkwrhw@gmail.com,188.56,238.6
3829,zvurhpbdve@gmail.com,100.95,213.05
3830,cgnetzhiwm@gmail.com,60.25,227.52
3831,zpiyjwfdnf@gmail.com,116.38,196.53
3832,bhkzuuazou@gmail.com,236.84,217.18
3833,hthbzodclu@gmail.com,237.62,235.65
3834,wjayydtjib@gmail.com,241.54,65.26
3835,tkejupnjrt@gmail.com,63.62,214.86
3836,gdpujqruhe@gmail.com,31.87,65.07
3837,qkxdbfamae@gmail.com,210.73,29.52
3838,qzohtpekgt@gmail.com,124.5,172.72
3839,swyzbzpixb@gmail.com,166.15,163.19
3840,snxgaglxka@gmail.com,137.41,239.84
3841,ijdmhlsqjo@gmail.com,64.69,180.94
3842,szhbgdshym@gmail.com,41.39,220.02
3843,oqavsqulfj@gmail.com,92.85,14.7
3844,nvkotxcjdi@gmail.com,197.07,10.19
3845,ydbutvibmq@gmail.com,121.0,223.49
3846,aoroylbrwq@gmail.com,163.46,90.82
3847,xpirirbdys@gmail.com,127.71,40.86
3848,yuycoxojon@gmail.com,183.51,168.46
3849,rowsblpcnp@gmail.com,113.36,120.56
3850,xttizxkuax@gmail.com,25.16,18.29
3851,wtqtjdffyw@gmail.com,116.32,8.03
3852,ercvusnifs@gmail.com,173.49,74.73
3853,pobbkwyyqp@gmail.com,137.26,192.76
3854,kkqzvkamtd@gmail.com,71.3,154.56
3855,nboxqdvsnc@gmail.com,119.5,88.82
3856,ocfkwlubmf@gmail.com,120.36,39.1
3857,vzhfokwdwk@gmail.com,198.67,71.46
3858,aswagyakvu@gmail.com,167.55,148.78
3859,nggpcbcugj@gmail.com,10.81,236.03
3860,osxenthcyy@gmail.com,62.03,103.33
3861,xhbdwpsgbn@gmail.com,145.32,181.1
3862,jikmmxvmmq@gmail.com,92.52,162.24
3863,txtoedablj@gmail.com,148.76,246.57
3864,fcqlsfaqdv@gmail.com,34.65,38.77
3865,dwaacufuhr@gmail.com,226.21,128.07
3866,rosbvzgklq@gmail.com,244.06,162.38
3867,kytelsqbpe@gmail.com,133.74,115.75
3868,pxoggesfjj@gmail.com,82.46,148.41
3869,zqzqvvusqj@gmail.com,38.61,15.07
3870,edvrblhxmq@gmail.com,145.2,87.31
3871,lurpitcaey@gmail.com,194.32,104.77
3872,vcttvqonba@gmail.com,148.99,20.2
3873,lmsrordsgr@gmail.com,237.45,205.94
3874,nbfrueaxzh@gmail.com,211.22,68.05
3875,ddlopeymbf@gmail.com,245.93,105.7
3876,eaetdxgdad@gmail.com,46.08,229.67
3877,scwvkhnstt@gmail.com,237.81,163.63
3878,ycsyqmxwiv@gmail.com,146.39,55.93
3879,ummqbuwagg@gmail.com,243.65,175.03
3880,vnhqzjlybj@gmail.com,39.31,246.7
3881,hifkkaatxo@gmail.com,69.93,233.97
3882,tfjfilnfmk@gmail.com,146.46,156.41
3883,gmlotemgdh@gmail.com,173.87,165.81
3884,etlakyoxnw@gmail.com,215.5,86.96
3885,jfinhzrrth@gmail.com,167.88,163.67
3886,iwfiiukjcx@gmail.com,70.8,20.09
3887,kubfgfobxi@gmail.com,82.76,9.21
3888,wdmnkcxvxb@gmail.com,139.46,127.91
3889,mfpcbxvrya@gmail.com,187.39,66.94
3890,uvvgdkfzif@gmail.com,153.05,227.12
3891,owuuanwljh@gmail.com,188.3,50.75
3892,kpulpgmduy@gmail.com,72.02,204.14
3893,jvfvljztgw@gmail.com,56.33,120.3
3894,kyzlzzvohu@gmail.com,17.39,10.04
3895,lxtpsjovpb@gmail.com,12.54,244.09
3896,wujbhuvqbx@gmail.com,172.88,212.32
3897,xhujgtxuwm@gmail.com,150.31,211.91
3898,ezlunaachm@gmail.com,227.29,121.32
3899,uydrbbywcm@gmail.com,135.44,29.45
3900,eaytvxnojy@gmail.com,59.86,229.52
3901,amcxflhreq@gmail.com,13.1,33.89
3902,trvpziggbr@gmail.com,146.78,67.34
3903,nvfdpvzohe@gmail.com,1.98,43.82
3904,xskfzkrwlb@gmail.com,54.33,82.83
3905,rpojkcmcci@gmail.com,75.1,16.4
3906,xjvwczpgyr@gmail.com,72.61,196.28
3907,fowjcipeoj@gmail.com,238.66,227.94
3908,zctscccxim@gmail.com,151.62,155.25
3909,ltipqaztru@gmail.com,213.88,19.0
3910,zxknvtjbbc@gmail.com,33.88,85.85
3911,gdtgsquicq@gmail.com,153.51,42.84
3912,yduhensodd@gmail.com,214.03,81.61
3913,bikrowitcz@gmail.com,34.05,227.02
3914,ltobhyaslq@gmail.com,27.15,194.94
3915,vazxvtamft@gmail.com,211.14,36.96
3916,wgicxqghgw@gmail.com,37.41,114.32
3917,rdgeqrubeu@gmail.com,195.44,28.75
3918,fdyrdhyoig@gmail.com,50.52,76.72
3919,aviilunues@gmail.com,245.16,31.94
3920,ddgtcwztck@gmail.com,202.28,244.11
3921,dicnnohkkw@gmail.com,141.28,128.98
3922,agjyahcepp@gmail.com,121.45,85.76
3923,wblzbcrfxd@gmail.com,45.49,160.71
